id,xgboost,adaboost,random_forests,knn,svm,price
6716700325,441513,501000,428781,385000,429800,385000
722059002,415969,407185,381435,380000,509106,380000
5603700025,737871,808000,771284,732000,625750,732000
9573120260,547430,489950,567890,650000,607108,650000
624100950,810438,725000,812691,850000,872396,850000
5160700035,436809,443000,442996,431000,438088,431000
2310030500,285467,280000,262386,263000,274842,263000
4321200970,639015,713000,610439,555000,713764,555000
259900320,586714,560200,582341,615000,517684,615000
1326059182,1077583,970000,1071168,1089000,1174033,1089000
4337000275,200911,180500,208969,230500,170287,230500
3223059303,750709,475000,646717,790000,616674,790000
7212650990,321158,316000,330712,334950,390893,334950
5559900080,254527,259875,276085,272000,239682,272000
7419500200,1394583,1170000,1328140,1420000,1008336,1420000
3179100060,915904,1103990,971377,880000,862696,880000
2902200240,504494,459000,483246,499950,405926,499950
1153000040,677184,705640,673859,650000,638600,650000
8807810050,412773,420000,408643,405000,337500,405000
3882320010,557806,580000,578026,565000,560005,565000
1612500155,234538,265000,255257,246000,333959,246000
2976800550,247149,225000,254260,280005,283555,280005
1073100065,328053,330000,341730,348125,446491,348125
9310300300,410180,460000,450309,411000,699238,411000
8653900070,768174,770000,787653,791500,801063,791500
3760500222,830134,853505,850476,830000,697633,830000
2397100155,577336,520000,562479,589000,398668,589000
9542200220,836474,1170000,966815,810000,904509,810000
2855000110,377598,383000,385720,388000,468127,388000
2190601049,213073,248500,235439,212000,229651,212000
825079024,728291,685530,723887,785000,751190,785000
6788200295,582778,548000,596319,620000,456994,620000
644210020,799985,860000,816558,780000,650739,780000
302000375,193375,225000,198942,169100,259865,169100
8005100360,158782,192500,178340,169900,74388,169900
6163900032,268232,260000,268874,264950,300667,264950
1770000330,476145,500000,501951,500000,583289,500000
1994200031,471825,499950,470496,450000,457744,450000
1525059190,1067979,1315000,1189107,1040000,1141478,1040000
1623049241,304710,330000,330371,335000,399518,335000
9390700095,447536,403950,402331,407500,488981,407500
524059250,1390901,1562000,1507529,1388000,841740,1388000
8078410280,576714,560000,553996,550000,585068,550000
7940710070,425551,428000,402480,394000,482726,394000
7697100030,481593,501000,531568,546800,431475,546800
2725069108,795106,960000,822325,750000,953141,750000
3348401319,347775,342500,358328,372500,348617,372500
3955800080,423260,412500,415318,420000,429325,420000
1041440050,373884,380000,363528,359950,410744,359950
3824100364,429374,484000,444571,420000,603093,420000
2423020270,461978,490000,474177,470000,464638,470000
7214710210,569810,622500,581667,570000,672880,570000
2426039313,279759,306000,287373,277500,389132,277500
7334501410,331347,335000,315844,299500,287130,299500
5316100780,2493976,1305000,1867203,2575000,853164,2575000
2023049361,236837,224000,229239,246500,253456,246500
6882510020,353344,365000,344360,340000,374372,340000
687600110,799535,855000,819086,778000,745123,778000
7967600285,453903,452000,457694,449888,504791,449888
3317500030,1115953,996000,1091106,1085000,844751,1085000
3735900590,615079,637000,609248,590000,618630,590000
3244500078,617098,835000,705203,600000,1025685,600000
1133000235,496043,670000,545389,450000,763006,450000
4338800720,276885,308000,262380,240000,278567,240000
722059233,343055,354000,334712,327500,418477,327500
1921059310,228398,205000,203364,193000,191513,193000
4310701330,371450,385000,402469,415000,380697,415000
7749500070,330838,350000,333659,339900,409509,339900
2760200050,307957,345000,278221,226000,349344,226000
1796200140,279907,350000,301797,270000,403251,270000
2141310580,728578,795000,760169,707000,693259,707000
6169901130,1343947,1115500,1230682,1385000,949499,1385000
8138870530,434886,445000,421849,419190,406906,419190
5318101075,963867,848000,913263,960000,610423,960000
6056100295,314659,315000,328303,330000,321951,330000
5637500082,340254,340000,345581,346000,220695,346000
9477001410,420841,440000,428294,425500,460854,425500
5631501073,402474,402000,383068,374500,565724,374500
4024700100,282184,290000,283532,270000,343259,270000
925059107,514073,538000,520297,475000,497051,475000
2141500020,457483,427874,468308,500000,437735,500000
5141000571,266055,312500,285704,267000,324746,267000
1370804100,796357,750000,777813,783000,655032,783000
2902200838,462726,499000,480594,440000,365641,440000
123039376,536125,445000,499861,535000,390643,535000
9552701000,782681,770000,785056,818000,603067,818000
6681500080,719791,712500,722491,736500,573502,736500
3586500665,525682,550000,474798,530000,541408,530000
5420800010,268963,264900,268420,266000,277098,266000
9357000230,309308,299500,292252,267000,199518,267000
323089095,324416,298000,350627,380000,269962,380000
9197100101,226426,200000,215111,225000,235389,225000
4139430410,1167495,1208000,1190127,1156000,1059659,1156000
8078050120,236487,234000,240977,244000,67620,244000
2078500350,513500,540000,542092,560000,508567,560000
8651430370,187592,189950,174282,150000,115115,150000
3275300270,226967,193000,229575,250000,154164,250000
8617000060,780156,920000,830200,711600,858067,711600
7511210310,759597,775000,747010,720500,791916,720500
3629860160,793665,809950,818538,825000,761428,825000
7525211410,440782,535000,469239,425500,554636,425500
2215901650,344293,330000,341117,350000,391282,350000
5300200085,275959,252500,262620,262000,292359,262000
7137970130,315628,330000,331947,339999,367771,339999
1782500095,415173,384500,377989,369000,377611,369000
7511200190,603162,635000,609546,580000,632456,580000
5703000050,526417,475000,515962,545000,547558,545000
7789000235,275589,256000,277547,286000,275629,286000
7708200400,473615,450000,489226,495000,475383,495000
8563050350,625425,615000,646946,655000,595034,655000
7942600910,544443,465000,567123,575000,291750,575000
3362400432,567332,584000,571486,547500,545474,547500
3971701455,262529,290000,282764,273000,375053,273000
3629920140,443941,422500,451649,477000,323517,477000
112900020,321717,350000,319058,300000,445997,300000
2722049077,293667,332000,303263,299500,365635,299500
7575600610,262718,260000,267568,265000,392673,265000
1937300280,403539,447500,417400,404500,459916,404500
3278611450,457345,459000,471110,496800,401094,496800
3324079089,1305471,955000,1173616,1335000,973167,1335000
9169600043,671171,607000,679892,765000,531056,765000
8656300385,329789,330000,315415,305000,308471,305000
8965510190,1250876,1195000,1265041,1250000,1131245,1250000
3330501120,344089,325000,323929,320000,328023,320000
546000400,521870,524950,517164,515000,498092,515000
922059169,816693,995500,939955,800000,991111,800000
3343900120,370544,355000,374232,380000,496304,380000
623049341,221384,229500,242610,260000,218096,260000
7129304085,318235,350000,341386,330000,366628,330000
2356800020,428583,395350,405451,416000,404230,416000
3066400750,694667,650000,678230,705000,802433,705000
4039700080,701425,645000,691389,670000,632499,670000
5323100120,576707,530000,566122,585000,448336,585000
5152920070,650727,537000,710608,649000,928657,649000
2781270530,200735,200000,193110,193000,48935,193000
1982200675,881839,950000,897172,860000,798523,860000
3395050050,657011,769995,695126,630000,1079541,630000
9413900035,1589266,1312000,1575087,1650000,890033,1650000
1026069163,629982,619000,627231,630000,733767,630000
5700002460,648229,650000,661390,675000,584189,675000
9822700295,940465,1090000,966878,885000,677063,885000
3598600049,166299,168500,165540,124000,178551,124000
2423020260,488380,490000,470875,461000,497791,461000
5153200030,490504,460000,492862,515000,587286,515000
6600410290,226994,230000,215630,207500,217713,207500
1441300130,303505,286000,303683,319000,299169,319000
7595700025,382550,360000,392358,430000,329518,430000
6667400090,854338,1035000,895327,845000,855410,845000
7843500070,324332,325000,311323,308000,339058,308000
56000095,816127,749000,806871,805000,819779,805000
2025770310,778602,739500,821911,785000,863448,785000
4054530240,1360830,1100000,1258015,1400000,1111905,1400000
7663700030,1207522,892500,933182,1175000,1259248,1175000
3586500620,747225,895000,829649,685000,885592,685000
3325069064,963828,515000,754225,1052000,388406,1052000
109200140,301128,279000,290468,299000,427535,299000
1326049130,607146,530000,577213,605000,704267,605000
3826000070,186464,205000,188392,185000,209032,185000
3298700820,187591,240000,193717,160000,194760,160000
9558020600,425360,427500,427911,425000,559918,425000
2624079028,995972,850000,975330,997950,803231,997950
7752400075,503180,544950,462063,450000,503695,450000
4083304835,591615,570000,591304,620000,465067,620000
2658000335,286303,279000,269456,275000,391413,275000
2205500540,450337,478000,415096,365000,419612,365000
6713700205,325252,332500,316998,310000,442838,310000
4036400110,412752,648000,470066,300000,736494,300000
7312900060,281138,305000,265094,235000,244905,235000
1091310140,407935,405000,413322,426950,388305,426950
2143701015,423523,450800,381873,290500,568646,290500
5595900345,466071,461000,456023,460000,621090,460000
1312900180,213225,183000,220425,225000,211143,225000
1321720170,605171,575000,606574,610000,813196,610000
7694800180,626784,593700,635785,666000,541895,666000
339350150,714982,760000,705073,675000,730482,675000
2824069142,498624,422500,461333,510000,371211,510000
824059042,1860471,1800000,1870891,1886700,987322,1886700
4139480200,1379857,1200000,1335426,1384000,1150863,1384000
1761300110,243981,250000,251014,260000,313218,260000
2655500241,1721285,1780000,1889256,1699000,1221658,1699000
3764800540,339546,342450,347697,348580,384557,348580
2697100140,423905,435000,426226,423000,570482,423000
1183000005,432958,423500,430491,450000,464774,450000
5101400461,499984,505000,463289,449000,438025,449000
8827901450,850177,861000,883065,889000,714013,889000
7511800070,244629,240000,253900,264000,297897,264000
3731800055,437827,430000,449911,450000,470268,450000
7922720250,599402,550120,576615,601002,566061,601002
930000289,505977,485000,502580,509007,582341,509007
7852190050,609678,635000,626918,620000,621561,620000
9323600060,982100,1100000,1010191,942500,917069,942500
9834201205,360455,295000,353170,385000,235546,385000
8025700460,291492,255000,275817,279000,303595,279000
2025700130,269156,265000,271789,269950,221773,269950
9285800020,572964,518000,581318,622500,551761,622500
8562780110,309583,313000,323929,325000,266557,325000
1338600185,1185681,1312000,1214258,1157400,1082400,1157400
3447000060,549547,548000,557976,577500,564694,577500
7522600030,224506,235000,242483,251000,211085,251000
3526039019,785905,678000,777173,811000,722936,811000
2131700900,289431,303500,289839,283700,393474,283700
9578060230,529468,530000,536860,535000,651657,535000
3432500310,270282,266000,303582,325000,285024,325000
3905081500,507981,530000,526038,532000,490374,532000
1139000215,405537,427500,414638,416000,505008,416000
3298300140,377856,411100,381095,355000,249300,355000
5216200090,392518,447000,404065,385000,730710,385000
3528960020,686972,685000,689672,673000,553549,673000
2781240050,316207,312900,322195,349950,286396,349950
8802400644,333698,320000,314366,305000,367030,305000
2223059052,261007,280950,253602,231000,416900,231000
6084600660,245345,239950,261043,263000,278618,263000
446000010,552569,565000,538053,508500,453864,508500
3352402236,261029,255000,242414,252500,335562,252500
3856901880,501501,495000,503029,514000,475627,514000
587800130,293532,275000,313251,330000,256926,330000
1112700010,397468,391500,395738,390000,454330,390000
7376300060,451416,458500,465591,465750,394723,465750
5652601425,549192,545000,582405,595000,501420,595000
3905040060,512569,510000,498298,477500,509874,477500
1313300300,495027,539000,500045,499000,726887,499000
9407000840,301693,290000,286838,288000,256577,288000
526059122,465662,458000,481375,495200,622091,495200
1720069029,355442,399950,361949,349990,379995,349990
5104450440,331511,375900,320563,252500,427913,252500
9432900180,331838,346290,324743,307999,347851,307999
8818900300,551667,530000,587220,618000,459186,618000
8562900710,607544,630000,569892,483000,670898,483000
225079036,954343,1600000,1223816,937500,1145014,937500
8562770720,588520,555000,586809,589999,512315,589999
748000145,352131,350000,335386,335000,428129,335000
8655000070,1507211,915557,1254482,1595000,1039586,1595000
2726049169,562829,495000,583013,625000,511246,625000
2780400035,712748,799500,726039,665000,660216,665000
322059097,276495,280000,272935,269900,314511,269900
985000950,194774,199000,204501,217000,188203,217000
4365200505,343469,353900,349364,354000,323094,354000
2946001550,285250,315000,295436,279000,370023,279000
7140200280,263765,275000,255151,250000,321334,250000
7519001990,406878,427000,393531,361500,385104,361500
1024069215,1191135,1088000,1162278,1206690,879466,1206690
6400700389,852869,835000,854821,875000,683114,875000
5104540500,591881,574000,569136,589950,660126,589950
721049207,286155,274950,276179,275000,299257,275000
9359100500,1804535,1660000,1795954,1795000,1126736,1795000
8732020310,263723,277950,264974,260000,371339,260000
2695600005,327309,338000,332969,325000,282669,325000
7202340190,535593,536000,538291,531800,466911,531800
514500090,601292,567500,569966,550000,526381,550000
7646900360,428587,446800,435978,420000,325597,420000
2296700050,497089,499000,480946,475000,623596,475000
8722100030,684096,660000,652320,632750,538742,632750
2377000040,266346,275000,286115,288000,191927,288000
5679501310,459731,480000,473308,445000,516780,445000
9268850360,312522,310000,306957,302059,293433,302059
5191100180,969257,762000,952755,1005000,674790,1005000
5451100220,812495,880000,826356,780000,603755,780000
1423900080,259499,264250,261644,260000,260915,260000
3715500170,408392,405000,422044,442500,440720,442500
2349300090,407797,420000,385181,340000,341995,340000
7227800110,306527,319950,319724,315000,253131,315000
923000265,390962,399950,362337,350000,458246,350000
9475710170,384332,370000,397761,419950,371652,419950
751000080,397969,410000,423844,426000,442674,426000
4113800300,627843,602500,602816,600000,635261,600000
6751300065,470686,460000,490974,518000,404592,518000
8682262230,484260,504975,494510,489000,493980,489000
1471701780,357850,330000,368913,374950,354546,374950
3271801090,1175958,1215000,1183757,1175000,996901,1175000
2487200680,423016,385000,424932,447000,329977,447000
3364900156,377983,400000,374069,382888,383585,382888
925069100,838089,810000,816605,820000,854969,820000
7625701900,457955,442000,466808,467500,462070,467500
1628700107,372549,380500,381858,383000,427606,383000
7129800036,132657,185000,143559,108999,93566,109000
2310000380,256208,257000,265260,269950,192735,269950
7214810350,453606,470500,466501,467000,533086,467000
4331000595,290226,305000,268813,260000,300449,260000
255450020,392319,397500,377065,367899,404513,367899
3905100630,517284,496600,501422,500000,482503,500000
7732410390,818213,809000,784686,749000,738493,749000
809002290,1072470,850000,1020770,1190000,717053,1190000
224069102,585028,500000,563643,615000,416847,615000
7524950900,591201,580000,611972,620000,520308,620000
4399200085,323985,302300,303086,315000,461669,315000
2221000070,289268,279000,284461,280000,287004,280000
7899800864,265261,256950,307656,259950,412301,259950
2112700370,217478,280000,202806,199400,320976,199400
8682230950,537702,519000,547222,559000,500778,559000
6117500160,460817,430000,426300,425000,559060,425000
6127010890,688294,662500,664604,663000,562417,663000
1024000050,881453,826600,876707,915000,807887,915000
7905370440,444818,446000,464548,469950,509561,469950
2474300050,719410,749950,742952,740000,723359,740000
486000597,1035255,1010000,1037871,1047500,850041,1047500
2594200375,453501,390000,419812,427500,422493,427500
3326069026,614369,682000,635702,600000,600640,600000
1241500155,606637,587000,576637,575000,550359,575000
3306300630,193225,199950,205606,212000,107471,212000
6744700285,621422,682500,631999,600000,834590,600000
2883200524,590316,530000,605613,635000,499073,635000
7796100080,898254,765000,882806,925000,708133,925000
1336800010,1360394,1600000,1522942,1335000,1026478,1335000
7227500830,162252,170000,166209,151000,129597,151000
1180000885,363760,461000,386905,340500,739746,340500
7853250070,646757,665000,653151,679975,688767,679975
8108600442,258013,252000,247478,254000,291994,254000
6933600540,500395,474000,488927,508000,335854,508000
2826049070,577455,585000,582534,595000,567513,595000
2623069010,744920,830000,788820,745000,941480,745000
7893800335,352715,452100,380978,328000,638732,328000
7437100340,311332,302000,337287,360000,246612,360000
9392200030,265301,255950,279893,290000,333453,290000
952007141,383172,375000,396525,401750,356820,401750
2475200870,258690,238000,243334,250000,276537,250000
3832050570,324211,316000,319051,333700,328835,333700
3751606514,294892,440000,392263,270000,601643,270000
7326200110,324191,350000,323993,324000,407880,324000
522079068,491599,448000,488652,513000,365734,513000
318500300,667512,689900,662331,650000,632913,650000
627300195,766520,750000,759380,750000,743014,750000
7229900885,289904,280950,306734,313000,290043,313000
1176001117,669342,580000,643618,705000,575920,705000
3822200105,449171,487000,433312,380000,574832,380000
4077800029,646516,700000,660244,630000,704423,630000
7010700245,582510,639000,600047,565000,604120,565000
3751600430,284159,330000,272359,250000,320675,250000
6671900130,383452,411800,378498,370000,573060,370000
4031000290,207585,199950,192354,195000,207163,195000
1925069099,836248,790000,858559,915000,722462,915000
2316800020,510912,515000,532242,560000,586661,560000
5700000515,638473,645000,667091,690000,533458,690000
5560000650,158851,205000,168638,135000,96893,135000
1921069068,424428,460000,445970,400000,396864,400000
2770604104,547230,529999,511204,499950,449351,499950
3728800320,243645,250200,256034,264000,288143,264000
1446300020,558744,552500,571166,587000,739611,587000
2781280150,204277,265000,212141,190000,328600,190000
7015200800,693320,650000,699411,750000,530972,750000
7375300100,436326,467000,442733,400000,395105,400000
4358700164,249024,280000,262767,260000,327680,260000
7686203195,251979,263000,245985,249950,280620,249950
9550200310,516193,542000,510053,495000,485882,495000
8651510380,470478,525000,443628,310000,521011,310000
1036400100,630925,639000,624815,600000,614591,600000
5200087,547131,820000,624513,487000,578421,487000
305000170,650881,652500,654964,659000,644454,659000
1424059142,834523,915557,851322,799000,755485,799000
7787120260,467948,439990,462367,471000,466103,471000
3528000470,850816,861990,848888,851000,929877,851000
6073300750,541412,603500,542810,480000,600944,480000
8016250060,246664,250000,247109,255000,266500,255000
8151601190,221419,282500,231264,180000,199835,180000
6189200125,812616,768000,823781,849950,756212,849950
3211600140,466765,460000,463679,475000,537467,475000
291310120,361182,369500,366357,355000,281950,355000
1604601572,342102,412000,377794,345000,393084,345000
3629700080,621358,637500,629852,635000,494246,635000
1623800440,517048,525000,513390,499922,417434,499922
3902100175,831791,880000,816622,850000,845755,850000
8691390530,700691,699850,705289,700000,655036,700000
1523059105,340184,330000,353595,356000,403399,356000
4457300135,641556,526000,657142,741000,437121,741000
7437100210,287633,287200,307393,315000,273726,315000
9414500230,471537,452000,443731,440000,470529,440000
8562900520,701586,850000,725056,640000,756446,640000
9412400185,1336237,1750000,1571867,1309500,1080116,1309500
7600125,608503,575000,623030,630000,579450,630000
333100295,3118821,2574000,2754751,3120000,1706583,3120000
8024200855,417477,415000,460998,499100,435859,499100
4128000020,393257,383962,401458,419000,493886,419000
7137970210,283272,280500,276932,289999,275568,289999
1025049254,501418,590000,521472,458000,558331,458000
1931300175,595087,613000,590820,575000,492535,575000
8644400180,791558,620000,746405,860000,675776,860000
1923039089,298099,363750,329092,285000,288544,285000
6666830120,727869,693000,728431,745641,592580,745641
1088800850,563677,595000,610070,612500,768811,612500
120069059,522129,567500,550184,550000,454097,550000
7853350220,622402,650000,642460,605000,624684,605000
5071700020,277412,279950,262316,240000,302074,240000
2026079016,539108,401000,503968,560000,556790,560000
4233400490,296178,279000,271550,262000,274131,262000
9558050230,610413,549900,583703,590000,808072,590000
1999700045,314540,329932,319517,313000,446575,313000
2472950160,263210,272500,247792,229950,242502,229950
5152200020,283600,275000,287201,298000,388578,298000
1825069031,573130,550000,609139,550000,888022,550000
1592000640,591368,600000,584388,570000,623770,570000
5499200060,665606,667000,659884,635000,600252,635000
1328340120,290952,290000,310071,315000,276402,315000
3308030060,344381,348000,357509,385000,445781,385000
4038500210,754731,720000,771415,797000,709029,797000
1868900035,764668,700000,779415,840000,666985,840000
6752300120,292633,271500,268121,258900,268145,258900
3996900160,255427,265000,277681,277000,297509,277000
4036800925,415841,439800,412803,405000,405052,405000
7169200221,490634,490000,498876,497000,482615,497000
8730000250,344284,352500,346542,360000,461859,360000
2871000360,764235,775000,775261,775000,736396,775000
293760310,1034030,1060000,1025508,975000,955219,975000
9169100175,657831,515000,599937,700000,513322,700000
1387300760,401454,405000,397722,385000,492208,385000
9510930350,393673,419000,419218,429000,513224,429000
3904901190,571899,565000,567071,567000,509989,567000
8644300170,673864,666000,625034,600000,658271,600000
5649000150,383841,394900,392873,385000,455096,385000
1062100116,397825,370000,434414,475000,505359,475000
2799800710,334677,340000,305713,301000,466195,301000
8651400230,226843,219900,216549,225000,140591,225000
2767604212,458921,469000,455876,452000,483127,452000
7952800010,480340,487000,484372,475000,700292,475000
8581200160,202683,218250,198003,193000,186212,193000
6821600300,892856,835000,880499,886000,819399,886000
164000361,715064,392500,595641,799000,428374,799000
7853420110,624310,594866,611668,625000,647424,625000
7760400470,257495,241400,265026,278000,199121,278000
1722059326,244856,225000,256845,269000,161295,269000
3260350100,611286,585000,642172,690000,625637,690000
3320000212,388340,403000,389973,397500,378318,397500
8724300030,373324,435000,393148,355000,524734,355000
1156000100,246513,260000,251097,246700,254228,246700
7985000100,225027,234950,222178,222000,299554,222000
3211200420,335190,335000,311592,300000,377200,300000
194000145,763158,749000,726256,745000,729743,745000
7888300340,249201,260000,233012,216000,245309,216000
6821101285,811339,700000,757944,819000,636858,819000
8566100200,990264,1065000,1029485,980000,732918,980000
4083306552,605571,560000,585032,602000,508150,602000
8682300640,715298,715000,710007,740000,557248,740000
3303980470,1121853,1025000,1122760,1185000,938100,1185000
123039336,174026,210000,181354,147999,139235,148000
7345310100,249525,253000,246760,238000,217124,238000
8961970510,708521,715000,700548,685000,689477,685000
2475200930,279165,294000,291503,289000,273239,289000
148000440,349385,399000,348400,313300,357990,313300
6791050450,734682,720000,753398,770000,748218,770000
2787700060,384662,330490,381220,420000,429831,420000
8944550050,489412,455000,463342,448500,478745,448500
8125200481,321383,304000,329505,319000,410019,319000
3303700376,679757,672600,656732,667000,575600,667000
9468200140,470055,480000,464685,450000,520080,450000
6929602721,145820,185000,142488,95000,68987,95000
293620220,823623,820000,811090,797500,839807,797500
7905200381,491191,445000,472046,483000,453578,483000
1774350160,505400,520000,520803,522250,617333,522250
925069071,746529,749950,739321,750000,818642,750000
4443800705,473209,435000,455802,465000,364646,465000
6386200100,402450,410988,422183,430000,479988,430000
3031200165,280712,289000,271577,262500,285615,262500
546000820,424486,435000,431052,415000,381150,415000
7904700128,400759,405500,393853,385000,405799,385000
2607760680,460220,440000,474299,490000,485126,490000
8562700410,600593,660000,575510,528000,625259,528000
889000025,603646,599000,601811,599000,466761,599000
9238430660,663516,660000,649185,653000,727298,653000
2172000035,183726,190000,192924,190000,169229,190000
993002108,389938,395000,398464,399995,451993,399995
9468200109,1583289,1564999,1622574,1555000,1098094,1555000
9412200080,450245,445000,439523,440000,481370,440000
6075000050,368836,355000,340028,323000,485823,323000
646910150,252014,296500,233459,183750,300190,183750
6370000070,438376,449950,396057,359000,472909,359000
4302201130,196143,212700,204227,205000,185178,205000
1322059002,361770,400000,373791,350000,352709,350000
2296700330,438494,436000,477809,515000,507065,515000
9545240070,580025,530000,607188,660500,471551,660500
8712100575,959611,980000,952111,915000,806414,915000
7812800565,239870,205000,253210,289500,190325,289500
1588600110,437676,443725,450966,450000,383159,450000
2473002650,462333,419625,463457,495000,567962,495000
5700001100,628744,665000,626479,580000,534691,580000
5152700060,465491,570000,592177,465000,968978,465000
97600140,782420,810000,794031,800000,663861,800000
7519000170,596649,554000,640915,690000,526103,690000
4340000010,1253564,1200000,1276081,1220000,748452,1220000
2923500550,602674,610000,607096,599990,585846,599990
9241900150,983095,1110000,1013966,950000,794926,950000
8731900200,269273,305000,304878,320000,451646,320000
3835500195,4453379,2950000,3860242,4488999,1334214,4489000
4037200665,407878,400000,417802,415950,386046,415950
4189800050,332948,315500,327227,335000,417160,335000
1972201305,484630,485000,501640,500000,404902,500000
2517000150,285853,298000,295385,300000,320148,300000
5416510920,414985,394000,405030,385000,555177,385000
1223039235,587935,519000,566661,605000,665401,605000
9523102040,548788,696500,566243,440000,533961,440000
2425059144,585917,565000,593571,607500,565955,607500
6600400090,207853,236775,212675,207500,207519,207500
1328300040,341389,345000,329306,317500,423435,317500
1704900206,402351,433000,451370,465500,378953,465500
1795900210,535666,505000,549230,575550,571046,575550
2472920740,445539,455000,449872,440000,616415,440000
8122101146,326805,325000,319753,320000,344049,320000
8691391090,721869,705000,726434,716500,713686,716500
9358000552,398259,440000,406429,399000,435515,399000
84000245,197298,228950,196454,190000,212353,190000
776600130,269026,280000,279897,275000,156551,275000
9297301580,456660,430000,442453,451000,530687,451000
5070000100,275472,276000,235533,205000,357372,205000
3303960060,1063531,1050000,1067746,1068000,936733,1068000
1438000130,526442,505000,519202,519995,488328,519995
4046601460,405279,420000,429575,407193,545459,407193
7231502505,234266,225000,222127,220000,294427,220000
1232001985,545423,548000,553042,557000,477305,557000
5556300102,872190,825000,877667,933399,836050,933399
7852011020,562640,575000,556582,527900,637675,527900
1823069279,502876,535000,505559,499950,520051,499950
7785000230,994798,1050000,1010676,970000,747054,970000
2675600028,626600,655000,638042,615000,673749,615000
9454200030,657623,400000,548506,734000,729715,734000
6700400110,242351,244000,232014,223000,220573,223000
6400700220,486185,525000,483042,450000,360633,450000
1430800191,240237,215000,257210,279000,188980,279000
7214700580,540459,590000,536729,510000,668883,510000
8127700820,636719,590000,624861,640000,467491,640000
2919201095,511367,485000,507944,540000,449939,540000
3438503140,284221,285000,266881,269000,362114,269000
6189600040,490858,525000,470223,443000,441661,443000
7853420450,566085,594866,581993,575000,558355,575000
226109056,167250,241000,195297,170000,563861,170000
1972202505,540111,550000,543992,543000,483996,543000
8899100230,294202,279900,324483,345000,347783,345000
2397101185,1453548,1300000,1408411,1500000,721235,1500000
4137050060,293425,299950,289766,280000,313488,280000
1839500055,482165,485000,510700,530000,524005,530000
1806900499,638731,580000,634682,675000,487092,675000
3760000030,647995,585000,663425,669950,643502,669950
259800680,566273,548000,543181,534000,497566,534000
2781280310,294373,305000,286396,274000,356879,274000
1685800100,833546,785000,837298,875000,869898,875000
2313900165,504793,549000,500066,479200,466481,479200
7304301005,324792,315000,334784,350000,413180,350000
1689401526,592422,547000,584095,605000,509124,605000
8827901415,664621,618000,618779,613000,558607,613000
8155800050,1137281,1187500,1142733,1110000,1148311,1110000
5347200220,234516,253500,240958,225000,176862,225000
6061500100,1155146,1079000,1103139,1174660,895024,1174660
5437810320,292469,294000,287526,269950,307131,269950
9406530090,357536,369000,348126,337000,403652,337000
5249803010,408161,435000,438722,439000,397868,439000
9465910030,567736,605000,548229,525000,766289,525000
9232900050,403142,549000,445492,300000,533011,300000
1862400285,391437,420000,403572,375000,330850,375000
3649100674,558475,585000,551637,535000,743679,535000
7436000205,635033,521000,580910,665000,504134,665000
7338402850,269421,299950,281153,250000,333188,250000
3211260290,426039,465000,452068,443000,550256,443000
8146200150,733083,685000,782215,830000,547708,830000
8691410100,730140,800000,760391,735000,704310,735000
6624300110,341316,350000,362518,375000,406454,375000
492000475,249427,250000,245475,245000,347543,245000
8856970570,331510,325000,326200,322500,269693,322500
9478400080,756091,810000,779941,750000,676145,750000
2112700030,315291,310000,335375,357000,268000,357000
1446800181,258243,243000,261108,264950,264949,264950
2548100180,367584,395000,347105,335000,500109,335000
446000150,501758,485000,488706,480000,403753,480000
7346600092,270176,265000,296779,327200,352903,327200
249000180,1878948,1710000,1869401,1890000,890564,1890000
2044500152,445867,425000,453138,455000,497447,455000
9839301060,674730,632750,657919,650500,623952,650500
1236300146,538464,488000,549688,570000,441579,570000
9828701739,495958,493000,487125,465000,375520,465000
423059369,404970,420000,403722,392500,442837,392500
1311200380,221823,228000,220162,210000,254116,210000
622059031,682890,327000,506515,759600,395642,759600
7686203180,194030,180000,187296,172500,138165,172500
7436500060,581544,570000,563482,562000,563962,562000
4140100200,488770,589000,525154,499000,760653,499000
5700004028,2425130,1500000,2093317,2450000,1137456,2450000
5202500030,489632,460500,502563,514000,419976,514000
626059276,493150,622500,529502,458000,762151,458000
1441600160,1196199,1060000,1217552,1300000,1006978,1300000
7202340530,510805,485000,493171,498000,450599,498000
7853370020,605695,599832,594433,591975,651557,591975
7732500270,667430,675000,670934,650000,777413,650000
8159610150,230897,225000,231307,234950,268225,234950
7202300110,822630,860000,824707,810000,858467,810000
1794501390,1158647,965000,1119111,1190000,759526,1190000
321049193,242501,249000,226486,215000,381744,215000
8562890910,370108,429900,365066,320000,543205,320000
6822100305,528162,672000,552591,465000,545779,465000
2724069103,381896,380000,384520,389000,353724,389000
6802200190,222964,240000,229249,222500,133144,222500
7856601040,697270,620000,699480,745000,530046,745000
7200001005,520748,437000,531494,593777,463852,593777
6121800050,243497,277000,241659,195000,354727,195000
2505500030,1144374,1130000,1112285,1127000,791727,1127000
6675500133,327718,325000,317462,325000,342633,325000
9106000005,1282569,989000,1190703,1310000,903148,1310000
4054530090,813526,883000,816296,783350,939993,783350
2856100260,678313,585000,684215,732000,467116,732000
7551300060,486680,483500,471927,470000,370392,470000
2310000280,276459,269000,276123,275000,267569,275000
8096800110,288504,320000,328516,345000,390420,345000
2892600056,239209,240000,222268,216000,287258,216000
1338800491,889999,843500,844921,799500,606800,799500
1930301220,568145,539000,561401,575000,491517,575000
3260700360,243546,225000,255517,279000,235208,279000
